dataset,dataset_label,sample_id,variant,variant_label,absolute_error,relative_error,signed_error,predicted_count,gt_count,gt_value,inside_gt_interval,within_1,within_10_pct
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E2_sam2_deterministic,SAM2 mask,12,1.0,12,24,12,12.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E2_sam2_deterministic,SAM2 mask,8,1.1429,8,15,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E2_sam2_deterministic,SAM2 mask,3,0.5,-3,3,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E2_sam2_deterministic,SAM2 mask,3,0.6,-3,2,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E2_sam2_deterministic,SAM2 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E2_sam2_deterministic,SAM2 mask,7,2.3333,7,10,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E2_sam2_deterministic,SAM2 mask,10,2.5,10,14,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c043,E2_sam2_deterministic,SAM2 mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c044,E2_sam2_deterministic,SAM2 mask,2,0.6667,2,5,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c047,E2_sam2_deterministic,SAM2 mask,4,0.8,-4,1,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c048,E2_sam2_deterministic,SAM2 mask,5,0.5,-5,5,10,10.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c049,E2_sam2_deterministic,SAM2 mask,1,0.3333,1,4,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c029,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c032,E2_sam2_deterministic,SAM2 mask,6,0.8571,-6,1,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c033,E2_sam2_deterministic,SAM2 mask,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c034,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c035,E2_sam2_deterministic,SAM2 mask,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c036,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c037,E2_sam2_deterministic,SAM2 mask,1,0.1667,1,7,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c038,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c039,E2_sam2_deterministic,SAM2 mask,2,0.25,2,10,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c040,E2_sam2_deterministic,SAM2 mask,8,0.7273,-8,3,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c041,E2_sam2_deterministic,SAM2 mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c042,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c044,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c045,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c046,E2_sam2_deterministic,SAM2 mask,2,0.5,-2,2,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c047,E2_sam2_deterministic,SAM2 mask,1,0.125,1,9,8,8.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c048,E2_sam2_deterministic,SAM2 mask,5,0.8333,-5,1,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c026,E2_sam2_deterministic,SAM2 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c029,E2_sam2_deterministic,SAM2 mask,4,4.0,4,5,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c030,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c031,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c032,E2_sam2_deterministic,SAM2 mask,3,0.3333,-3,6,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c033,E2_sam2_deterministic,SAM2 mask,1,0.1667,-1,5,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c034,E2_sam2_deterministic,SAM2 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c035,E2_sam2_deterministic,SAM2 mask,1,0.1667,-1,5,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c036,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c038,E2_sam2_deterministic,SAM2 mask,1,0.25,-1,3,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c039,E2_sam2_deterministic,SAM2 mask,1,0.0909,-1,10,11,11.0,False,True,True
grid_scan_paper,Grid Scan Paper,Tile_r042_c040,E2_sam2_deterministic,SAM2 mask,1,0.3333,1,4,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c042,E2_sam2_deterministic,SAM2 mask,3,0.5,-3,3,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c045,E2_sam2_deterministic,SAM2 mask,3,0.6,-3,2,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c046,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c047,E2_sam2_deterministic,SAM2 mask,3,0.6,-3,2,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c048,E2_sam2_deterministic,SAM2 mask,3,0.75,3,7,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r042_c049,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c027,E2_sam2_deterministic,SAM2 mask,1,0.5,1,3,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c028,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c029,E2_sam2_deterministic,SAM2 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r043_c030,E2_sam2_deterministic,SAM2 mask,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c031,E2_sam2_deterministic,SAM2 mask,4,1.0,4,8,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c032,E2_sam2_deterministic,SAM2 mask,4,0.5714,-4,3,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c033,E2_sam2_deterministic,SAM2 mask,11,1.375,11,19,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c034,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c035,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c037,E2_sam2_deterministic,SAM2 mask,2,2.0,2,3,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c038,E2_sam2_deterministic,SAM2 mask,3,0.4286,-3,4,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c040,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c041,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c042,E2_sam2_deterministic,SAM2 mask,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c043,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c044,E2_sam2_deterministic,SAM2 mask,5,0.8333,-5,1,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c045,E2_sam2_deterministic,SAM2 mask,4,0.6667,-4,2,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c046,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c047,E2_sam2_deterministic,SAM2 mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c048,E2_sam2_deterministic,SAM2 mask,1,0.25,-1,3,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r043_c049,E2_sam2_deterministic,SAM2 mask,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c028,E2_sam2_deterministic,SAM2 mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c029,E2_sam2_deterministic,SAM2 mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c030,E2_sam2_deterministic,SAM2 mask,3,0.4286,-3,4,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c031,E2_sam2_deterministic,SAM2 mask,8,0.7273,-8,3,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c032,E2_sam2_deterministic,SAM2 mask,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c033,E2_sam2_deterministic,SAM2 mask,5,1.0,5,10,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c036,E2_sam2_deterministic,SAM2 mask,12,12.0,12,13,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c038,E2_sam2_deterministic,SAM2 mask,10,10.0,10,11,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c039,E2_sam2_deterministic,SAM2 mask,3,0.6,-3,2,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c041,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c042,E2_sam2_deterministic,SAM2 mask,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c043,E2_sam2_deterministic,SAM2 mask,7,1.75,7,11,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c044,E2_sam2_deterministic,SAM2 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r044_c045,E2_sam2_deterministic,SAM2 mask,1,0.25,-1,3,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c047,E2_sam2_deterministic,SAM2 mask,2,0.3333,-2,4,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r044_c048,E2_sam2_deterministic,SAM2 mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c027,E2_sam2_deterministic,SAM2 mask,1,0.25,1,5,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c028,E2_sam2_deterministic,SAM2 mask,7,1.4,7,12,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c030,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c031,E2_sam2_deterministic,SAM2 mask,2,0.5,-2,2,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c032,E2_sam2_deterministic,SAM2 mask,2,0.4,-2,3,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c035,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c036,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c037,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c038,E2_sam2_deterministic,SAM2 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c039,E2_sam2_deterministic,SAM2 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c041,E2_sam2_deterministic,SAM2 mask,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c043,E2_sam2_deterministic,SAM2 mask,1,0.1,-1,9,10,10.0,False,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c044,E2_sam2_deterministic,SAM2 mask,5,0.625,-5,3,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c045,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c047,E2_sam2_deterministic,SAM2 mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r045_c048,E2_sam2_deterministic,SAM2 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r045_c049,E2_sam2_deterministic,SAM2 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c026,E2_sam2_deterministic,SAM2 mask,1,0.5,1,3,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c027,E2_sam2_deterministic,SAM2 mask,3,0.375,-3,5,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c028,E2_sam2_deterministic,SAM2 mask,6,0.6667,-6,3,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c029,E2_sam2_deterministic,SAM2 mask,3,0.6,-3,2,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c030,E2_sam2_deterministic,SAM2 mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c032,E2_sam2_deterministic,SAM2 mask,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c034,E2_sam2_deterministic,SAM2 mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c036,E2_sam2_deterministic,SAM2 mask,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r046_c038,E2_sam2_deterministic,SAM2 mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E2_sam2_deterministic,SAM2 mask,2,0.6667,2,5,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E2_sam2_deterministic,SAM2 mask,2,0.3333,-2,4,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E2_sam2_deterministic,SAM2 mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E2_sam2_deterministic,SAM2 mask,3,0.375,3,11,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E2_sam2_deterministic,SAM2 mask,2,0.6667,-2,1,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E2_sam2_deterministic,SAM2 mask,2,2.0,2,3,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c026,E3_imggen_deterministic,ImgGen mask,1,0.1667,-1,5,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c027,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r036_c031,E3_imggen_deterministic,ImgGen mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c040,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r036_c041,E3_imggen_deterministic,ImgGen mask,2,0.5,-2,2,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c042,E3_imggen_deterministic,ImgGen mask,2,2.0,2,3,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c044,E3_imggen_deterministic,ImgGen mask,1,0.1429,-1,6,7,7.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c047,E3_imggen_deterministic,ImgGen mask,1,0.5,-1,1,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r036_c048,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r036_c049,E3_imggen_deterministic,ImgGen mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c026,E3_imggen_deterministic,ImgGen mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c028,E3_imggen_deterministic,ImgGen mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r037_c032,E3_imggen_deterministic,ImgGen mask,3,3.0,3,4,1,1.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c037,E3_imggen_deterministic,ImgGen mask,4,0.5714,-4,3,7,7.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c044,E3_imggen_deterministic,ImgGen mask,3,0.1667,-3,15,18,18.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c046,E3_imggen_deterministic,ImgGen mask,3,0.375,-3,5,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c047,E3_imggen_deterministic,ImgGen mask,3,0.375,-3,5,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c048,E3_imggen_deterministic,ImgGen mask,1,0.1667,1,7,6,6.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r037_c049,E3_imggen_deterministic,ImgGen mask,1,0.2,-1,4,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c028,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c031,E3_imggen_deterministic,ImgGen mask,1,0.5,1,3,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c036,E3_imggen_deterministic,ImgGen mask,4,0.3636,4,15,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c038,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c042,E3_imggen_deterministic,ImgGen mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c043,E3_imggen_deterministic,ImgGen mask,1,0.5,1,3,2,2.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c044,E3_imggen_deterministic,ImgGen mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c045,E3_imggen_deterministic,ImgGen mask,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c046,E3_imggen_deterministic,ImgGen mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c047,E3_imggen_deterministic,ImgGen mask,1,0.1111,-1,8,9,9.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r038_c048,E3_imggen_deterministic,ImgGen mask,1,0.1,1,11,10,10.0,False,True,True
grid_scan_paper,Grid Scan Paper,Tile_r038_c049,E3_imggen_deterministic,ImgGen mask,4,0.4444,4,13,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c031,E3_imggen_deterministic,ImgGen mask,3,0.75,3,7,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c034,E3_imggen_deterministic,ImgGen mask,1,1.0,1,2,1,1.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c036,E3_imggen_deterministic,ImgGen mask,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r039_c038,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r039_c039,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r039_c040,E3_imggen_deterministic,ImgGen mask,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c041,E3_imggen_deterministic,ImgGen mask,3,0.75,3,7,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c042,E3_imggen_deterministic,ImgGen mask,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c043,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r039_c044,E3_imggen_deterministic,ImgGen mask,1,0.1111,1,10,9,9.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c045,E3_imggen_deterministic,ImgGen mask,3,0.6,3,8,5,5.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E3_imggen_deterministic,ImgGen mask,5,0.4167,5,17,12,12.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E3_imggen_deterministic,ImgGen mask,3,0.3333,3,12,9,9.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E3_imggen_deterministic,ImgGen mask,12,1.0,12,24,12,12.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E3_imggen_deterministic,ImgGen mask,0,0.0,0,7,7,7.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E3_imggen_deterministic,ImgGen mask,5,0.8333,5,11,6,6.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E3_imggen_deterministic,ImgGen mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E3_imggen_deterministic,ImgGen mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E3_imggen_deterministic,ImgGen mask,3,1.0,3,6,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E3_imggen_deterministic,ImgGen mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E3_imggen_deterministic,ImgGen mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E3_imggen_deterministic,ImgGen mask,1,0.25,1,5,4,4.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c043,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c044,E3_imggen_deterministic,ImgGen mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c047,E3_imggen_deterministic,ImgGen mask,0,0.0,0,5,5,5.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r040_c048,E3_imggen_deterministic,ImgGen mask,2,0.2,2,12,10,10.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r040_c049,E3_imggen_deterministic,ImgGen mask,4,1.3333,4,7,3,3.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c029,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c032,E3_imggen_deterministic,ImgGen mask,1,0.1429,-1,6,7,7.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c033,E3_imggen_deterministic,ImgGen mask,1,0.3333,-1,2,3,3.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c034,E3_imggen_deterministic,ImgGen mask,0,0.0,0,1,1,1.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c035,E3_imggen_deterministic,ImgGen mask,2,0.5,2,6,4,4.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c036,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c037,E3_imggen_deterministic,ImgGen mask,0,0.0,0,6,6,6.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c038,E3_imggen_deterministic,ImgGen mask,0,0.0,0,3,3,3.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c039,E3_imggen_deterministic,ImgGen mask,7,0.875,7,15,8,8.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c040,E3_imggen_deterministic,ImgGen mask,11,1.0,11,22,11,11.0,False,False,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c041,E3_imggen_deterministic,ImgGen mask,1,0.2,1,6,5,5.0,False,True,False
grid_scan_paper,Grid Scan Paper,Tile_r041_c042,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c044,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c045,E3_imggen_deterministic,ImgGen mask,0,0.0,0,2,2,2.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c046,E3_imggen_deterministic,ImgGen mask,0,0.0,0,4,4,4.0,True,True,True
grid_scan_paper,Grid Scan Paper,Tile_r041_c047,E3_imggen_deterministic,ImgGen mask,0,0.0,0,8,8,8.0,True,True,True
